SLNO,ZONE,WARD,HOSPITAL NAME,ADDRESS,ADDRESS,Status geocode,Formatted address,Latitude,Longitude,Type,Location Type,Postal code,City,Country,Region
458,09-Teynampet,01B,M S CLINIC,"A/16 CHINAPPA RAWTHET ST., CHENNAI    600005",14 T P KOIL II LANE TRIPLICANE CHENNAI 600005,"Ok, partial match","14, TP Koil Ave, Narayana Krishnaraja Puram, Triplicane, Chennai, Tamil Nadu 600005, India",13.0530394,80.2764921,street_address,RANGE_INTERPOLATED,600005,Chennai,India,Tamil Nadu
459,09-Teynampet,01B,TRIPLICANE CWC,14 T P KOIL II LANE TRIPLICANE  CHENNAI  600005,56 DR NATESAN ROAD TRIPLICANE CHENNAI 600005,Ok,"56, Dr Natesan Rd, Sudandira Nagar, Triplicane, Chennai, Tamil Nadu 600014, India",13.0494705,80.2744393,street_address,RANGE_INTERPOLATED,600014,Chennai,India,Tamil Nadu
460,09-Teynampet,01B,FOURIYA HOSPITAL,56 DR NATESAN ROAD TRIPLICANE CHENNAI 600005,BALAJI NAGAR ROYAPETTAH CHENNAI 600014,Ok,"Balaji Nagar, Royapettah, Chennai, Tamil Nadu, India",13.0506222,80.2679516,"political, sublocality, sublocality_level_2",APPROXIMATE,,Chennai,India,Tamil Nadu
461,09-Teynampet,01B,K P A CLINIC,BALAJI NAGAR ROYAPETTAH CHENNAI  600014,86 BIG STREET TRIPLICANE CHENNAI 600005,Ok,"86, Big St, Narayana Krishnaraja Puram, Triplicane, Chennai, Tamil Nadu 600014, India",13.058061,80.2756039,street_address,RANGE_INTERPOLATED,600014,Chennai,India,Tamil Nadu
462,09-Teynampet,01B,SAKTHI NURSING HOME AND SCAN CENTRE,86 BIG STREET TRIPLICANE CHENNAI 600005,"17, NEELAKANDAN STREET, CHOOLAIMEDU,
CHENNAI 600094",Ok,"17, Neelakantan St, Thiruvalluvar Puram, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0652608,80.2300531,street_address,RANGE_INTERPOLATED,600094,Chennai,India,Tamil Nadu
463,09-Teynampet,109,J.S.HOSPITAL,"17, NEELAKANDAN STREET, CHOOLAIMEDU,
CHENNAI 600094","7, ATHERAYAPURAM MAIN ROAD, CHOOLAIMEDU,
CHENNAI 600094","2 found, use single geocode.","Main Rd, Chennai, Tamil Nadu 600094, India",13.0620043,80.2146829,route,GEOMETRIC_CENTER,600094,Chennai,India,Tamil Nadu
464,09-Teynampet,109,GETWELL HOSPITAL,"7, ATHERAYAPURAM MAIN ROAD, CHOOLAIMEDU,
CHENNAI 600094","17, SERPUDHEEN STREET, CHOOLAIMEDU, CHENNAI
600094","Ok, partial match","Chennai, Tamil Nadu 600094, India",13.0635202,80.2234146,postal_code,APPROXIMATE,600094,Chennai,India,Tamil Nadu
465,09-Teynampet,109,CWC PERIYAR NAGAR HEALTH CENTRE,"17, SERPUDHEEN STREET, CHOOLAIMEDU, CHENNAI
600094","211, PERIYAR PATHAL, CHOOLAIMEDU, CHENNAI
600094","Ok, partial match","211, Periyar Pathai, Andavar Nagar, Choolaimedu, Chennai, Tamil Nadu 600024, India",13.0585211,80.2159499,street_address,RANGE_INTERPOLATED,600024,Chennai,India,Tamil Nadu
466,09-Teynampet,109,BHARAT HOSPITAL,"211, PERIYAR PATHAL, CHOOLAIMEDU, CHENNAI
600094","7, VENKATESHWARA LANE CHOOLAIMEDU CHENNAI
600094",Ok,"7, Venkateswara Ln, Uliyanallore, Kamaraj Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0605259,80.2226047,street_address,ROOFTOP,600094,Chennai,India,Tamil Nadu
467,09-Teynampet,109,SIVASAKTHI NURSING HOME,"7, VENKATESHWARA LANE CHOOLAIMEDU CHENNAI
600094","2, 3 KRISHNA IYER STREET, CHENNAI 600035",Ok,"2, 3, Krishna Iyer St, Sowcarpet, George Town, Chennai, Tamil Nadu 600079, India",13.090563,80.2807605,subpremise,ROOFTOP,600079,Chennai,India,Tamil Nadu
468,09-Teynampet,110,J K NURSING HOME,"2, 3 KRISHNA IYER STREET,  CHENNAI    600035","23, PUSHPA NAGAR, IST MAIN ROAD,
NUNGAMBAKKAM, CHENNAI 600034","2 found, use single geocode.","23-11, Pushpa Nagar, Annanagar East, Chennai, Tamil Nadu 600034, India",13.0595901,80.2376098,premise,ROOFTOP,600034,Chennai,India,Tamil Nadu
469,09-Teynampet,110,SASTHALAYA HOSPITAL,"23, PUSHPA NAGAR, IST MAIN ROAD,
NUNGAMBAKKAM, CHENNAI 600034",PUSHPA NAGAR NUNGAMBAKKAM CHENNAI 600034,Ok,"Pushpa Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0588526,80.2384048,"political, sublocality, sublocality_level_2",APPROXIMATE,600034,Chennai,India,Tamil Nadu
470,09-Teynampet,110,SASTHALAYA HOSPITAL,PUSHPA NAGAR NUNGAMBAKKAM CHENNAI  600034,"21, GREAMS LANE CHENNAI 600006",Ok,"21/9, Greams Ln, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0566813,80.251288,premise,ROOFTOP,600006,Chennai,India,Tamil Nadu
471,09-Teynampet,111,APOLLO HOSPITALS,"21, GREAMS LANE CHENNAI    600006","NEW NO.12, OLD NO.32, CONRAN SMITH ROAD,
GOPALAPURAM, CHENNAI 600086","Ok, partial match","32, Conron Smith Rd, Gopalapuram, Chennai, Tamil Nadu 600086, India",13.0506098,80.2575032,street_address,ROOFTOP,600086,Chennai,India,Tamil Nadu
472,09-Teynampet,111,LIFE MED HOSPITALS PVT LTD,"NEW NO.12, OLD NO.32, CONRAN SMITH ROAD,
GOPALAPURAM, CHENNAI   600086","68, CONRAN SMITH ROAD GOPALAPURAM, CHENNAI
600086",Ok,"68, Conron Smith Rd, Gopalapuram, Chennai, Tamil Nadu 600086, India",13.0499139,80.2574392,street_address,RANGE_INTERPOLATED,600086,Chennai,India,Tamil Nadu
473,09-Teynampet,111,DR. MOHAN'S  DIABETES SPEIALITES CENTRE,"68, CONRAN SMITH ROAD GOPALAPURAM, CHENNAI
600086","COLLEGE ROAD, NUNGAMBAKKAM, CHENNAI 600006",Ok,"College Rd, Nungambakkam, Chennai, Tamil Nadu, India",13.0676668,80.2495483,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
474,09-Teynampet,111,SANKARA NETHRALAYA,"COLLEGE ROAD, NUNGAMBAKKAM, CHENNAI 600006",21 PHCRAFTS GARDEN ROAD CHENNAI 600006,"Ok, partial match","21, Pycrofts Garden Rd, Thousand Lights West, Gandhi Nagar, Chennai, Tamil Nadu 600008, India",13.0641828,80.2498497,street_address,ROOFTOP,600008,Chennai,India,Tamil Nadu
475,09-Teynampet,111,WELLINGDON HOSPITAL,21 PHCRAFTS GARDEN ROAD CHENNAI    600006,THOUSAND LIGHT CHENNAI 600006,Ok,"Thousand Lights, Chennai, Tamil Nadu, India",13.0616905,80.2544454,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
476,09-Teynampet,111,CHILD WELFARE CENTRE,THOUSAND LIGHT  CHENNAI    600006,CHENNAI CHENNAI CHENNAI 600006,Ok,"Chennai, Tamil Nadu 600006, India",13.0503886,80.2485701,postal_code,APPROXIMATE,600006,Chennai,India,Tamil Nadu
477,09-Teynampet,111,VASANTHI MEDICAL CENTRE,CHENNAI  CHENNAI  CHENNAI  600006,"NO.15, A&B, SHAFI MOHAMMED ROAD THOUSAND
LIGHTS CHENNAI 600006","Ok, partial match","Shafee Mohammed Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0601942,80.2535152,route,GEOMETRIC_CENTER,600006,Chennai,India,Tamil Nadu
478,09-Teynampet,111,APOLLO CHILDRENS HOSPITAL,"NO.15, A&B, SHAFI MOHAMMED ROAD THOUSAND
LIGHTS CHENNAI 600006",NO.20 PYCROFTS GARDEN ROAD CHENNAI 600006,Ok,"20, Pycrofts Garden Rd, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0642459,80.2493394,street_address,ROOFTOP,600034,Chennai,India,Tamil Nadu
479,09-Teynampet,111,HARVEY HEART MEDICINE CENTRE,NO.20 PYCROFTS GARDEN ROAD  CHENNAI    600006,"16, CHOOLAIMEDU HIGH ROAD, CHENNAI 600094",Ok,"16, Choolaimedu High Rd, Sankarapuram, Chennai, Tamil Nadu 600094, India",13.064127,80.2306394,street_address,ROOFTOP,600094,Chennai,India,Tamil Nadu
480,09-Teynampet,112,AMMA HOSPITAL,"16, CHOOLAIMEDU HIGH ROAD, CHENNAI   600094","9, VELLALA STREET, KODAMBAKKAM, CHENNAI
600024",Ok,"9, Vellalar St, Ganga Nagar, Kodambakkam, Chennai, Tamil Nadu 600024, India",13.0536936,80.2194784,street_address,ROOFTOP,600024,Chennai,India,Tamil Nadu
481,09-Teynampet,112,THE BEST HOSPITAL,"9, VELLALA STREET, KODAMBAKKAM, CHENNAI
600024","NO.22, 4TH CROSS STREET, TRUSTPURAM,
KODAMBAKKAM, CHENNAI 600024",Ok,"22/15, 4th Cross St, Trustpuram, Kodambakkam, Chennai, Tamil Nadu 600024, India",13.0559485,80.2238556,street_address,ROOFTOP,600024,Chennai,India,Tamil Nadu
482,09-Teynampet,112,MEDWAY MEDICAL CENTRE,"NO.22, 4TH CROSS STREET, TRUSTPURAM,
KODAMBAKKAM, CHENNAI   600024",34 G N CHETTY ROAD T NAGAR CHENNAI 600017,Ok,"34, Gopathi Narayanaswami Chetty Rd, Lakshimi Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0468495,80.2434972,street_address,RANGE_INTERPOLATED,600017,Chennai,India,Tamil Nadu
483,09-Teynampet,113,SHANTHI NURSING HOME,34 G N CHETTY ROAD T NAGAR CHENNAI 600017,NO.147 HABIBULLA ROAD T NAGAR CHENNAI 600017,Ok,"147, Habibullah Rd, T Nagar, Bharathy Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0506926,80.2341275,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
484,09-Teynampet,113,SRI MUKTHI CLINIC,NO.147 HABIBULLA ROAD T NAGAR CHENNAI  600017,"NO.10/2, SOLAIAPPAN STREET, T. NAGAR, CHENNAI
600017",Ok,"10, Solaiyappan St, Kakkan Colony, Darmapuram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0533704,80.2373854,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
485,09-Teynampet,113,SARAVANA HEART HOSPITAL,"NO.10/2, SOLAIAPPAN STREET, T. NAGAR, CHENNAI
600017","30-C CATHEDRAL GARDEN ROAD, NUNGAMBAKKAM
CHENNAI 600034",Ok,"30, Cathedral Garden Rd, Gangai Karai Puram, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0518499,80.2472977,street_address,ROOFTOP,600034,Chennai,India,Tamil Nadu
486,09-Teynampet,113,CHITRAS ENT,"30-C CATHEDRAL GARDEN ROAD, NUNGAMBAKKAM
CHENNAI 600034","VALLUVARKOTTAM HIGH ROAD, NUNGAMBAKKAM,
CHENNAI 600034",Ok,"Valluvar Kottam High Rd, Nungambakkam, Chennai, Tamil Nadu, India",13.060994,80.2429971,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
487,09-Teynampet,113,MED INDIA HOSPITAL,"VALLUVARKOTTAM HIGH ROAD, NUNGAMBAKKAM,
CHENNAI 600034","T. NAGAR, CHENNAI . 600017",Ok,"T. Nagar, Chennai, Tamil Nadu, India",13.0417591,80.2340761,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
488,09-Teynampet,113,MATERNAL AND CHILD HEALTH CENTRE,"T. NAGAR, CHENNAI . 600017","NO.21, DR. THIRUMOORTHY NAGAR MAIN ROAD,
NUNGAMBAKKAM, CHENNAI 600034",Ok,"21, Dr Thirumoorthy Nagar Main Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0556764,80.2464491,street_address,ROOFTOP,600034,Chennai,India,Tamil Nadu
489,09-Teynampet,113,G.G. HOSPITALS,"NO.21, DR. THIRUMOORTHY NAGAR MAIN ROAD,
NUNGAMBAKKAM,  CHENNAI 600034","28 CATHEDRAL GARDEN STREET NUNGAMBAKKAM
CHENNAI 600034",Ok,"28, Cathedral Garden Rd, Badrikari, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0519656,80.2454434,street_address,ROOFTOP,600034,Chennai,India,Tamil Nadu
490,09-Teynampet,113,BRS HOSPITAL,"28 CATHEDRAL GARDEN STREET NUNGAMBAKKAM
CHENNAI 600034",NO.6 N H ROAD NUNGAMBAKKAM CHENNAI 600034,"Ok, partial match","Nungambakkam, Chennai, Tamil Nadu, India",13.0569467,80.242469,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
491,09-Teynampet,113,G G HOSPITAL,NO.6 N H ROAD NUNGAMBAKKAM  CHENNAI  600034,176 K H ROAD NUNGAMBAKKAM CHENNAI 600034,"Ok, partial match","Nungambakkam, Chennai, Tamil Nadu, India",13.0569467,80.242469,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
492,09-Teynampet,113,SAROJA NURSING HOME,176 K H ROAD NUNGAMBAKKAM CHENNAI  600034,45 N H ROAD NUNGAMBAKKAM CHENNAI 600034,Ok,"NH45, India",22.1133662,82.0685953,route,GEOMETRIC_CENTER,,,India,
493,09-Teynampet,113,RAJA'S PLOY CLINIC,45 N H ROAD NUNGAMBAKKAM  CHENNAI  600034,"9 NUNGAMBAKKAM HIGH ROAD NUNGAMBAKKAM
CHENNAI 600034",Ok,"9, Nungambakkam High Rd, Ponnangipuram, Sadras, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.060996,80.2467999,street_address,ROOFTOP,600034,Chennai,India,Tamil Nadu
494,09-Teynampet,113,THE CHILD TRUST HOSPITAL,"9 NUNGAMBAKKAM HIGH ROAD NUNGAMBAKKAM
CHENNAI  600034","NO.103,107,109 & 111, VALLUVARKOTTAM HIGH
ROAD, NUNGAMBAKKAM, CHENNAI 600034","Ok, partial match","Valluvar Kottam High Rd, Nungambakkam, Chennai, Tamil Nadu, India",13.060994,80.2429971,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
495,09-Teynampet,113,"MEENAKSHI MATERNITY AND CHILDREN
HOSPITALS","NO.103,107,109 & 111, VALLUVARKOTTAM HIGH
ROAD, NUNGAMBAKKAM, CHENNAI 600034","129, HABIBULLAH ROAD, T.NAGAR, CHENNAI 600017",Ok,"129, Habibullah Rd, Satyamurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0507578,80.2341421,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
496,09-Teynampet,113,PRIYA HOSPITAL,"129, HABIBULLAH ROAD, T.NAGAR, CHENNAI 600017","3RD FLOOR, NO.10, SOLAIAPPAN STREET, T.
NAGAR, CHENNAI 600017",Ok,"3RD FLOOR, 10, Solaiyappan St, Kakkan Colony, Darmapuram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0533704,80.2373854,subpremise,ROOFTOP,600017,Chennai,India,Tamil Nadu
497,09-Teynampet,113,BAGDI NURSING HOME,"3RD FLOOR, NO.10, SOLAIAPPAN STREET, T.
NAGAR, CHENNAI 600017",294 TRIPLICANE HIGHR ROAD CHENNAI 600005,"Ok, partial match","294, Triplicane High Rd, Triplicane, Chennai, Tamil Nadu 600005, India",13.0554806,80.2738724,street_address,ROOFTOP,600005,Chennai,India,Tamil Nadu
498,09-Teynampet,114,SUBAM CLINIC,294 TRIPLICANE HIGHR ROAD CHENNAI    600005,"2/3 PILLIAR KOIL STREET, 2ND LANE, TRIPLICANE
NEAR JAI KALYANAMANDAPAM, CHENNAI 600005","2 found, use single geocode.","6-2, 6-2, Pillaiyar Koil St, Ellis Puram, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India",13.0608438,80.2737172,premise,ROOFTOP,600005,Chennai,India,Tamil Nadu
499,09-Teynampet,114,ZOBRA MADANI HOSPITAL,17 TRIPLICANE HIGH ROAD CHENNAI    600005,"NO. 3/2, APPAVOO STREET CHENNAI 600002","Ok, partial match","Chennai, Tamil Nadu 600002, India",13.0689208,80.2671114,postal_code,APPROXIMATE,600002,Chennai,India,Tamil Nadu
500,09-Teynampet,114,DR STAR BONE JOINT CENTRE,"2/3 PILLIAR KOIL STREET, 2ND LANE, TRIPLICANE
NEAR JAI KALYANAMANDAPAM, CHENNAI  600005","WOMEN AND CHILDREN HOSPITAL TRIPLICANE
CHENNAI 600005","Ok, partial match","2, Pantheon Rd, Egmore, Chennai, Tamil Nadu 600008, India",13.0712542,80.2590145,"establishment, health, hospital, point_of_interest",ROOFTOP,600008,Chennai,India,Tamil Nadu
501,09-Teynampet,114,LISTER NURSING HOME,"NO. 3/2, APPAVOO STREET CHENNAI   600002","NO. 28. THYPOON ALIKHAN STREET, TRIPLICANE
CHENNAI 600005","Ok, partial match","Alikhan St, Alandur, Chennai, Tamil Nadu 600016, India",12.9963796,80.1958287,route,GEOMETRIC_CENTER,600016,Chennai,India,Tamil Nadu
502,09-Teynampet,114,GOVERNMENT KASTHURIBAI GANDHI,"WOMEN AND CHILDREN HOSPITAL TRIPLICANE
CHENNAI  600005","53 OLD NO.25 BIG STREET TRIPLICANE CHENNAI
600005","Ok, partial match","53-25, 53-25, Big St, Police Quarters, Kanna Bagh, Chennai, Tamil Nadu 600005, India",13.0615161,80.2759524,street_address,ROOFTOP,600005,Chennai,India,Tamil Nadu
503,09-Teynampet,114,J.J.S.N. HOSPITAL,"NO. 28. THYPOON ALIKHAN STREET, TRIPLICANE
CHENNAI 600005","93, TRIPLICANE HIGH ROAD CHENNAI 600005",Ok,"93, Triplicane High Rd, Ellis Puram, Padupakkam, Triplicane, Chennai, Tamil Nadu 600014, India",13.0620239,80.2743269,premise,ROOFTOP,600014,Chennai,India,Tamil Nadu
504,09-Teynampet,114,DR M Y AJMAL HIBA HOSPITAL,"53 OLD NO.25 BIG STREET TRIPLICANE CHENNAI
600005","22, SYODOJI STREET, TRIPLICANE, CHENNAI 600005","Ok, partial match","22, Sydoji St, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005, India",13.0598447,80.2758401,premise,ROOFTOP,600005,Chennai,India,Tamil Nadu
505,09-Teynampet,114,SHIFA HOSPITAL AND RESEARCH CENTER,"93, TRIPLICANE HIGH ROAD CHENNAI   600005",TRIPLICANE CHENNAI 600005,Ok,"Chennai, Tamil Nadu 600005, India",13.0639677,80.2805753,postal_code,APPROXIMATE,600005,Chennai,India,Tamil Nadu
506,09-Teynampet,114,JANANI NURSING HOME,"22, SYODOJI STREET, TRIPLICANE, CHENNAI 600005",72 PETERS ROAD ROYAPETTAH CHENNAI 600014,Ok,"72, Peter's Rd, Ganapathy Colony, Royapettah, Chennai, Tamil Nadu 600019, India",13.053817,80.2630698,street_address,ROOFTOP,600019,Chennai,India,Tamil Nadu
507,09-Teynampet,114A,"GOVERNMENT KASTHURIBAI GANDHI WOMEN
AND CHILDREN HOSPITAL",TRIPLICANE CHENNAI   600005,"4 MANICKA MAISTRY STREET ROYAPETTAH
CHENNAI 600014","Ok, partial match","Shaik Maistry St, Royapuram, Chennai, Tamil Nadu 600013, India",13.1176233,80.2954621,route,GEOMETRIC_CENTER,600013,Chennai,India,Tamil Nadu
508,09-Teynampet,115,DR GUNASEKARAN CLINIC,72 PETERS ROAD ROYAPETTAH  CHENNAI  600014,PETERS ROAD ROYAPETTAH CHENNAI 600014,Ok,"Peter's Rd, Royapettah, Chennai, Tamil Nadu, India",13.0538168,80.2639712,route,GEOMETRIC_CENTER,,Chennai,India,Tamil Nadu
509,09-Teynampet,115,SHIBA CLINIC,"4 MANICKA MAISTRY STREET ROYAPETTAH
CHENNAI  600014","NO. 258, T.H. ROAD, TRIPLICANE CHENNAI 600005",Ok,"258, Triplicane High Rd, near Ratna Cafe, Ellis Puram, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India",13.059145,80.2741535,street_address,ROOFTOP,600005,Chennai,India,Tamil Nadu
510,09-Teynampet,115,GOVT. ROYAPETTAH HOSPITAL,PETERS ROAD ROYAPETTAH  CHENNAI  600014,121 KAREEM SUBAHAR STREET CHENNAI 600005,"Ok, partial match","Chennai, Tamil Nadu 600005, India",13.0639677,80.2805753,postal_code,APPROXIMATE,600005,Chennai,India,Tamil Nadu
511,09-Teynampet,115,R.R. MULTI SPECIALITY HOSPITAL,"NO. 258, T.H. ROAD, TRIPLICANE CHENNAI   600005",46 DR BESENT ROAD CHENNAI 600014,Ok,"46, Dr Besant Rd, Mirsahibpet, Royapettah, Chennai, Tamil Nadu 600014, India",13.0529804,80.272793,street_address,RANGE_INTERPOLATED,600014,Chennai,India,Tamil Nadu
512,09-Teynampet,115,B K MOHIDEEN NURSING HOME,121 KAREEM SUBAHAR STREET CHENNAI    600005,"86/175, BIG STREET, TRIPLICANE, CHENNAI 600005",Ok,"86, Big St, Narayana Krishnaraja Puram, Triplicane, Chennai, Tamil Nadu 600014, India",13.058061,80.2756039,street_address,RANGE_INTERPOLATED,600014,Chennai,India,Tamil Nadu
513,09-Teynampet,115,CRESENT HOSPITAL,46 DR BESENT ROAD CHENNAI    600014,241 & 242 TRIPLICANE HIGH ROAD CHENNAI 600005,"Ok, partial match","Triplicane High Rd, Triplicane, Chennai, Tamil Nadu 600005, India",13.0594974,80.2742699,route,GEOMETRIC_CENTER,600005,Chennai,India,Tamil Nadu
514,09-Teynampet,115,SAKTHI NURSING HOME,"86/175, BIG STREET, TRIPLICANE, CHENNAI 600005","20, G.N. CHETTY ROAD T. NAGAR, CHENNAI . 600017",Ok,"20, Gopathi Narayanaswami Chetty Rd, Satyamurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.048103,80.245059,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
515,09-Teynampet,116,RATNA NURNSING HOME,241 & 242 TRIPLICANE HIGH ROAD CHENNAI    600005,"NO.13/14, NORTH USMAN ROAD T.NAGAR CHENNAI
600017",Ok,"13/14, N Usman Rd, near Max, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0452243,80.2327372,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
516,09-Teynampet,117,BHARATHI RAJA SPECIALITY HOSPITAL,"20, G.N. CHETTY ROAD T. NAGAR, CHENNAI . 600017","22, K.B.DASAN ROAD, SEETHAMMAL COLONY,
ALWARPET,CHENNAI 600018",Ok,"22, KB Dasan Rd, Seetammal Colony, Seethammal Colony, Lubdhi Colony, Alwarpet, Chennai, Tamil Nadu 600018, India",13.0354493,80.2517745,street_address,ROOFTOP,600018,Chennai,India,Tamil Nadu
517,09-Teynampet,117,"WOMEN AND CHILDREN FOUNDATION
HOSPITAL","NO.13/14, NORTH USMAN ROAD T.NAGAR CHENNAI
600017","23A, NORTH BOAG ROAD T. NAGAR CHENNAI 600017",Ok,"23A, N Boag Rd, Drivers Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0419363,80.2446561,premise,ROOFTOP,600017,Chennai,India,Tamil Nadu
518,09-Teynampet,117,VIDYA HOSPITAL,"22, K.B.DASAN ROAD,  SEETHAMMAL COLONY,
ALWARPET,CHENNAI 600018","51, SOUTH BOAG ROAD, T.NAGAR, CHENNAI 600017",Ok,"51, S Boag Rd, Pondy Bazaar, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",13.041893,80.244457,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
519,09-Teynampet,117,SHANTA AYURVEDA HOSPITAL,"23A, NORTH BOAG ROAD T. NAGAR CHENNAI 600017","40, K.B.DASAN ROAD, TEYNAMPET, CHENNAI 600018",Ok,"40, KB Dasan Rd, MIG Colony, Teynampet, Chennai, Tamil Nadu 600018, India",13.0357172,80.2496219,premise,ROOFTOP,600018,Chennai,India,Tamil Nadu
520,09-Teynampet,117,LAKSHMI HOSPITAL,"51, SOUTH BOAG ROAD, T.NAGAR, CHENNAI 600017","29, CHITTARANJAN ROAD, ALWARPET, CHENNAI
600018",Ok,"29, Chittaranjan Rd, Sri Ram Nagar, Alwarpet, Chennai, Tamil Nadu 600018, India",13.033167,80.2489733,street_address,RANGE_INTERPOLATED,600018,Chennai,India,Tamil Nadu
521,09-Teynampet,117,"CWC,","40, K.B.DASAN ROAD, TEYNAMPET, CHENNAI 600018","562, ANNA SALAI, TEYNAMPET, CHENNAI 600018",Ok,"562, Anna Salai, Teynampet, Thiru Vi Ka Kudiyiruppu, Teynampet, Chennai, Tamil Nadu 600018, India",13.045869,80.248103,street_address,ROOFTOP,600018,Chennai,India,Tamil Nadu
522,09-Teynampet,117,GIRISHWARI HOSPITAL PVT.LTD.,"29, CHITTARANJAN ROAD, ALWARPET, CHENNAI
600018","NO. 5A, VIJAYARAGHAV ROAD, T. NAGAR, CHENNAI
600017",Ok,"5a, Vijaya Raghava Rd, Drivers Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0430592,80.2453426,street_address,ROOFTOP,600017,Chennai,India,Tamil Nadu
523,09-Teynampet,117,RAI MEMORIAL MEDICAL CENTRE,"562, ANNA SALAI, TEYNAMPET, CHENNAI 600018","7 SUBARAYA STREET NUNGAMBAKKAM CHENNAI
600034","2 found, use single geocode.","7, Subbaraya Mudali St, Balaji Nagar, Pudupet, Komaleeswaranpet, Egmore, Chennai, Tamil Nadu 600002, India",13.0710312,80.2622254,street_address,RANGE_INTERPOLATED,600002,Chennai,India,Tamil Nadu
524,09-Teynampet,117,BE WELL HOSPITALS,"NO. 5A, VIJAYARAGHAV ROAD,  T. NAGAR,  CHENNAI
600017",17 BESANT ROAD ROYAPETTAH CHENNAI 600014,Ok,"18/17/1 & 20/17, Besant Rd, Ganapathy Colony, Gopalapuram, Chennai, Tamil Nadu 600086, India",13.050053,80.259653,street_address,ROOFTOP,600086,Chennai,India,Tamil Nadu
525,09-Teynampet,118,KASTHURI BA NURSING HOME,"7 SUBARAYA STREET NUNGAMBAKKAM  CHENNAI
600034","NO.24 KASTHURI RANGAN ROAD TEYNAMPET
CHENNAI 600018",Ok,"24, Kasturi Rangan Rd, Kasturi Estate, Teynampet, Chennai, Tamil Nadu 600018, India",13.0422692,80.2572987,premise,ROOFTOP,600018,Chennai,India,Tamil Nadu
526,09-Teynampet,118,THIRUVENKADAM THARA NURSING HOME,17 BESANT ROAD ROYAPETTAH  CHENNAI  600014,36 T T K ROAD TEYNAMPET CHENNAI 600018,Ok,"36, TT Krishnamachari Rd, Vannia Teynampet, CIT Colony, Alwarpet, Chennai, Tamil Nadu 600018, India",13.0386523,80.2570338,street_address,RANGE_INTERPOLATED,600018,Chennai,India,Tamil Nadu
527,09-Teynampet,118,ASWINI SOUNDARIA NURSING HOME,"NO.24 KASTHURI RANGAN ROAD TEYNAMPET
CHENNAI  600018","NO.MAHARAJA SURYA ROAD ALWARPET CHENNAI
600018","Ok, partial match","Alwarpet, Chennai, Tamil Nadu, India",13.0334869,80.2531271,"political, sublocality, sublocality_level_1",APPROXIMATE,,Chennai,India,Tamil Nadu
528,09-Teynampet,118,RANGA NURSING HOME,36 T T K ROAD TEYNAMPET CHENNAI  600018,"310, T.T.K. ROAD ALWARPET CHENNAI 600018",Ok,"310, TT Krishnamachari Rd, Lubdhi Colony, Teynampet, Chennai, Tamil Nadu 600004, India",13.0361169,80.2552842,street_address,RANGE_INTERPOLATED,600004,Chennai,India,Tamil Nadu
